subject,interval_id,method,gt_type,csv_onset_s,csv_end_s,csv_duration_s,annot_start_used,pt_onset_s,pt_end_s,analysis_start_s_pt,analysis_end_s_pt,analysis_duration_s,was_clipped,is_empty,n_detected_total,n_detected_phasic,n_detected_tonic,n_detected_ambiguous,detected_types,status,same_type_detected,any_detected,none_detected,only_ambiguous,other_type_detected
ins7,227,rms,phasic,42609.0,42678.0,69.0,0.0,42609.0,42678.0,42609.0,42678.0,69.0,False,False,6,4,1,1,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins7,227,tkeo,phasic,42609.0,42678.0,69.0,0.0,42609.0,42678.0,42609.0,42678.0,69.0,False,False,5,2,1,2,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins7,228,rms,phasic,42681.0,42735.0,54.0,0.0,42681.0,42735.0,42681.0,42735.0,54.0,False,False,5,3,2,0,phasic|tonic,same_type_detected,True,True,False,False,False
ins7,228,tkeo,phasic,42681.0,42735.0,54.0,0.0,42681.0,42735.0,42681.0,42735.0,54.0,False,False,4,2,2,0,phasic|tonic,same_type_detected,True,True,False,False,False
ins7,229,rms,phasic,42744.0,42858.0,114.0,0.0,42744.0,42858.0,42744.0,42858.0,114.0,False,False,7,2,2,3,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins7,229,tkeo,phasic,42744.0,42858.0,114.0,0.0,42744.0,42858.0,42744.0,42858.0,114.0,False,False,6,2,2,2,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins7,230,rms,phasic,42876.0,42912.0,36.0,0.0,42876.0,42912.0,42876.0,42912.0,36.0,False,False,2,1,1,0,phasic|tonic,same_type_detected,True,True,False,False,False
ins7,230,tkeo,phasic,42876.0,42912.0,36.0,0.0,42876.0,42912.0,42876.0,42912.0,36.0,False,False,2,1,1,0,phasic|tonic,same_type_detected,True,True,False,False,False
ins7,231,rms,phasic,42918.0,43011.0,93.0,0.0,42918.0,43011.0,42918.0,43011.0,93.0,False,False,6,3,2,1,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins7,231,tkeo,phasic,42918.0,43011.0,93.0,0.0,42918.0,43011.0,42918.0,43011.0,93.0,False,False,5,2,2,1,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins7,232,rms,phasic,43026.0,43221.0,195.0,0.0,43026.0,43221.0,43026.0,43221.0,195.0,False,False,11,5,4,2,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins7,232,tkeo,phasic,43026.0,43221.0,195.0,0.0,43026.0,43221.0,43026.0,43221.0,195.0,False,False,9,4,4,1,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins7,233,rms,phasic,43239.0,43299.0,60.0,0.0,43239.0,43299.0,43239.0,43299.0,60.0,False,False,5,2,2,1,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins7,233,tkeo,phasic,43239.0,43299.0,60.0,0.0,43239.0,43299.0,43239.0,43299.0,60.0,False,False,5,2,1,2,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins7,234,rms,phasic,43365.0,43374.0,9.0,0.0,43365.0,43374.0,43365.0,43374.0,9.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins7,234,tkeo,phasic,43365.0,43374.0,9.0,0.0,43365.0,43374.0,43365.0,43374.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,235,rms,phasic,43377.0,43383.0,6.0,0.0,43377.0,43383.0,43377.0,43383.0,6.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins7,235,tkeo,phasic,43377.0,43383.0,6.0,0.0,43377.0,43383.0,43377.0,43383.0,6.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,236,rms,phasic,43389.0,43395.0,6.0,0.0,43389.0,43395.0,43389.0,43395.0,6.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,236,tkeo,phasic,43389.0,43395.0,6.0,0.0,43389.0,43395.0,43389.0,43395.0,6.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,237,rms,phasic,43407.0,43419.0,12.0,0.0,43407.0,43419.0,43407.0,43419.0,12.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,237,tkeo,phasic,43407.0,43419.0,12.0,0.0,43407.0,43419.0,43407.0,43419.0,12.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,238,rms,phasic,43422.0,43437.0,15.0,0.0,43422.0,43437.0,43422.0,43437.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,238,tkeo,phasic,43422.0,43437.0,15.0,0.0,43422.0,43437.0,43422.0,43437.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,239,rms,phasic,43440.0,43449.0,9.0,0.0,43440.0,43449.0,43440.0,43449.0,9.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins7,239,tkeo,phasic,43440.0,43449.0,9.0,0.0,43440.0,43449.0,43440.0,43449.0,9.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins7,240,rms,phasic,43458.0,43476.0,18.0,0.0,43458.0,43476.0,43458.0,43476.0,18.0,False,False,1,0,1,0,tonic,other_type_detected,False,True,False,False,True
ins7,240,tkeo,phasic,43458.0,43476.0,18.0,0.0,43458.0,43476.0,43458.0,43476.0,18.0,False,False,1,0,1,0,tonic,other_type_detected,False,True,False,False,True
ins7,241,rms,phasic,43482.0,43491.0,9.0,0.0,43482.0,43491.0,43482.0,43491.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,241,tkeo,phasic,43482.0,43491.0,9.0,0.0,43482.0,43491.0,43482.0,43491.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,242,rms,phasic,43497.0,43524.0,27.0,0.0,43497.0,43524.0,43497.0,43524.0,27.0,False,False,1,0,1,0,tonic,other_type_detected,False,True,False,False,True
ins7,242,tkeo,phasic,43497.0,43524.0,27.0,0.0,43497.0,43524.0,43497.0,43524.0,27.0,False,False,1,0,1,0,tonic,other_type_detected,False,True,False,False,True
ins7,243,rms,phasic,43530.0,43536.0,6.0,0.0,43530.0,43536.0,43530.0,43536.0,6.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,243,tkeo,phasic,43530.0,43536.0,6.0,0.0,43530.0,43536.0,43530.0,43536.0,6.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,244,rms,phasic,43539.0,43548.0,9.0,0.0,43539.0,43548.0,43539.0,43548.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,244,tkeo,phasic,43539.0,43548.0,9.0,0.0,43539.0,43548.0,43539.0,43548.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,245,rms,phasic,43548.0,43557.0,9.0,0.0,43548.0,43557.0,43548.0,43557.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,245,tkeo,phasic,43548.0,43557.0,9.0,0.0,43548.0,43557.0,43548.0,43557.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,246,rms,phasic,43566.0,43578.0,12.0,0.0,43566.0,43578.0,43566.0,43578.0,12.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins7,246,tkeo,phasic,43566.0,43578.0,12.0,0.0,43566.0,43578.0,43566.0,43578.0,12.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,247,rms,phasic,43575.0,43587.0,12.0,0.0,43575.0,43587.0,43575.0,43587.0,12.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins7,247,tkeo,phasic,43575.0,43587.0,12.0,0.0,43575.0,43587.0,43575.0,43587.0,12.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,248,rms,phasic,43587.0,43599.0,12.0,0.0,43587.0,43599.0,43587.0,43599.0,12.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,248,tkeo,phasic,43587.0,43599.0,12.0,0.0,43587.0,43599.0,43587.0,43599.0,12.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins7,249,rms,phasic,43599.0,43605.0,6.0,0.0,43599.0,43605.0,43599.0,43605.0,6.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,249,tkeo,phasic,43599.0,43605.0,6.0,0.0,43599.0,43605.0,43599.0,43605.0,6.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,250,rms,phasic,43608.0,43620.0,12.0,0.0,43608.0,43620.0,43608.0,43620.0,12.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,250,tkeo,phasic,43608.0,43620.0,12.0,0.0,43608.0,43620.0,43608.0,43620.0,12.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,251,rms,phasic,43635.0,43671.0,36.0,0.0,43635.0,43671.0,43635.0,43671.0,36.0,False,False,6,4,0,2,any|phasic,same_type_detected,True,True,False,False,False
ins7,251,tkeo,phasic,43635.0,43671.0,36.0,0.0,43635.0,43671.0,43635.0,43671.0,36.0,False,False,3,0,0,3,any,only_ambiguous,False,True,False,True,False
ins7,252,rms,phasic,43698.0,43707.0,9.0,0.0,43698.0,43707.0,43698.0,43707.0,9.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins7,252,tkeo,phasic,43698.0,43707.0,9.0,0.0,43698.0,43707.0,43698.0,43707.0,9.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins7,253,rms,phasic,43704.0,43713.0,9.0,0.0,43704.0,43713.0,43704.0,43713.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,253,tkeo,phasic,43704.0,43713.0,9.0,0.0,43704.0,43713.0,43704.0,43713.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,254,rms,phasic,43713.0,43728.0,15.0,0.0,43713.0,43728.0,43713.0,43728.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,254,tkeo,phasic,43713.0,43728.0,15.0,0.0,43713.0,43728.0,43713.0,43728.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,255,rms,phasic,43728.0,43734.0,6.0,0.0,43728.0,43734.0,43728.0,43734.0,6.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,255,tkeo,phasic,43728.0,43734.0,6.0,0.0,43728.0,43734.0,43728.0,43734.0,6.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,256,rms,phasic,43737.0,43758.0,21.0,0.0,43737.0,43758.0,43737.0,43758.0,21.0,False,False,1,0,1,0,tonic,other_type_detected,False,True,False,False,True
ins7,256,tkeo,phasic,43737.0,43758.0,21.0,0.0,43737.0,43758.0,43737.0,43758.0,21.0,False,False,1,0,1,0,tonic,other_type_detected,False,True,False,False,True
ins7,257,rms,phasic,43755.0,43770.0,15.0,0.0,43755.0,43770.0,43755.0,43770.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins7,257,tkeo,phasic,43755.0,43770.0,15.0,0.0,43755.0,43770.0,43755.0,43770.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins7,258,rms,phasic,43779.0,43797.0,18.0,0.0,43779.0,43797.0,43779.0,43797.0,18.0,False,False,1,0,1,0,tonic,other_type_detected,False,True,False,False,True
ins7,258,tkeo,phasic,43779.0,43797.0,18.0,0.0,43779.0,43797.0,43779.0,43797.0,18.0,False,False,1,0,1,0,tonic,other_type_detected,False,True,False,False,True
ins7,259,rms,phasic,43818.0,43824.0,6.0,0.0,43818.0,43824.0,43818.0,43824.0,6.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins7,259,tkeo,phasic,43818.0,43824.0,6.0,0.0,43818.0,43824.0,43818.0,43824.0,6.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,260,rms,phasic,43833.0,43848.0,15.0,0.0,43833.0,43848.0,43833.0,43848.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins7,260,tkeo,phasic,43833.0,43848.0,15.0,0.0,43833.0,43848.0,43833.0,43848.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins7,261,rms,phasic,43851.0,43860.0,9.0,0.0,43851.0,43860.0,43851.0,43860.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,261,tkeo,phasic,43851.0,43860.0,9.0,0.0,43851.0,43860.0,43851.0,43860.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,262,rms,phasic,43914.0,43923.0,9.0,0.0,43914.0,43923.0,43914.0,43923.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,262,tkeo,phasic,43914.0,43923.0,9.0,0.0,43914.0,43923.0,43914.0,43923.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,263,rms,phasic,43932.0,43938.0,6.0,0.0,43932.0,43938.0,43932.0,43938.0,6.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins7,263,tkeo,phasic,43932.0,43938.0,6.0,0.0,43932.0,43938.0,43932.0,43938.0,6.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins7,264,rms,phasic,43938.0,43944.0,6.0,0.0,43938.0,43944.0,43938.0,43944.0,6.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins7,264,tkeo,phasic,43938.0,43944.0,6.0,0.0,43938.0,43944.0,43938.0,43944.0,6.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins7,265,rms,phasic,43944.0,43953.0,9.0,0.0,43944.0,43953.0,43944.0,43953.0,9.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins7,265,tkeo,phasic,43944.0,43953.0,9.0,0.0,43944.0,43953.0,43944.0,43953.0,9.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins7,266,rms,phasic,43953.0,43959.0,6.0,0.0,43953.0,43959.0,43953.0,43959.0,6.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins7,266,tkeo,phasic,43953.0,43959.0,6.0,0.0,43953.0,43959.0,43953.0,43959.0,6.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins7,267,rms,phasic,43959.0,43974.0,15.0,0.0,43959.0,43974.0,43959.0,43974.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins7,267,tkeo,phasic,43959.0,43974.0,15.0,0.0,43959.0,43974.0,43959.0,43974.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins7,268,rms,phasic,43971.0,43980.0,9.0,0.0,43971.0,43980.0,43971.0,43980.0,9.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins7,268,tkeo,phasic,43971.0,43980.0,9.0,0.0,43971.0,43980.0,43971.0,43980.0,9.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins7,269,rms,phasic,43977.0,43989.0,12.0,0.0,43977.0,43989.0,43977.0,43989.0,12.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,269,tkeo,phasic,43977.0,43989.0,12.0,0.0,43977.0,43989.0,43977.0,43989.0,12.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,270,rms,phasic,43989.0,43998.0,9.0,0.0,43989.0,43998.0,43989.0,43998.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,270,tkeo,phasic,43989.0,43998.0,9.0,0.0,43989.0,43998.0,43989.0,43998.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,271,rms,phasic,44001.0,44013.0,12.0,0.0,44001.0,44013.0,44001.0,44013.0,12.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,271,tkeo,phasic,44001.0,44013.0,12.0,0.0,44001.0,44013.0,44001.0,44013.0,12.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,272,rms,phasic,44013.0,44025.0,12.0,0.0,44013.0,44025.0,44013.0,44025.0,12.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins7,272,tkeo,phasic,44013.0,44025.0,12.0,0.0,44013.0,44025.0,44013.0,44025.0,12.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins7,273,rms,phasic,44016.0,44031.0,15.0,0.0,44016.0,44031.0,44016.0,44031.0,15.0,False,False,2,0,0,2,any,only_ambiguous,False,True,False,True,False
ins7,273,tkeo,phasic,44016.0,44031.0,15.0,0.0,44016.0,44031.0,44016.0,44031.0,15.0,False,False,2,0,0,2,any,only_ambiguous,False,True,False,True,False
ins7,274,rms,phasic,44031.0,44040.0,9.0,0.0,44031.0,44040.0,44031.0,44040.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,274,tkeo,phasic,44031.0,44040.0,9.0,0.0,44031.0,44040.0,44031.0,44040.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,275,rms,phasic,44040.0,44049.0,9.0,0.0,44040.0,44049.0,44040.0,44049.0,9.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins7,275,tkeo,phasic,44040.0,44049.0,9.0,0.0,44040.0,44049.0,44040.0,44049.0,9.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,276,rms,phasic,44076.0,44091.0,15.0,0.0,44076.0,44091.0,44076.0,44091.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins7,276,tkeo,phasic,44076.0,44091.0,15.0,0.0,44076.0,44091.0,44076.0,44091.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins7,277,rms,phasic,44094.0,44118.0,24.0,0.0,44094.0,44118.0,44094.0,44118.0,24.0,False,False,5,3,0,2,any|phasic,same_type_detected,True,True,False,False,False
ins7,277,tkeo,phasic,44094.0,44118.0,24.0,0.0,44094.0,44118.0,44094.0,44118.0,24.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins7,278,rms,phasic,44175.0,44220.0,45.0,0.0,44175.0,44220.0,44175.0,44220.0,45.0,False,False,2,0,2,0,tonic,other_type_detected,False,True,False,False,True
ins7,278,tkeo,phasic,44175.0,44220.0,45.0,0.0,44175.0,44220.0,44175.0,44220.0,45.0,False,False,3,1,1,1,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins7,279,rms,phasic,44244.0,44250.0,6.0,0.0,44244.0,44250.0,44244.0,44250.0,6.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,279,tkeo,phasic,44244.0,44250.0,6.0,0.0,44244.0,44250.0,44244.0,44250.0,6.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins7,280,rms,phasic,44253.0,44274.0,21.0,0.0,44253.0,44274.0,44253.0,44274.0,21.0,False,False,3,1,0,2,any|phasic,same_type_detected,True,True,False,False,False
ins7,280,tkeo,phasic,44253.0,44274.0,21.0,0.0,44253.0,44274.0,44253.0,44274.0,21.0,False,False,3,1,0,2,any|phasic,same_type_detected,True,True,False,False,False
ins7,281,rms,phasic,44277.0,44487.0,210.0,0.0,44277.0,44487.0,44277.0,44487.0,210.0,False,False,15,8,2,5,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins7,281,tkeo,phasic,44277.0,44487.0,210.0,0.0,44277.0,44487.0,44277.0,44487.0,210.0,False,False,12,5,2,5,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins8,1,rms,phasic,1590.0,1689.0,99.0,1590.0,0.0,99.0,0.0,99.0,99.0,False,False,14,12,0,2,any|phasic,same_type_detected,True,True,False,False,False
ins8,1,tkeo,phasic,1590.0,1689.0,99.0,1590.0,0.0,99.0,0.0,99.0,99.0,False,False,13,9,1,3,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins8,2,rms,phasic,1716.0,1731.0,15.0,1590.0,126.0,141.0,126.0,141.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins8,2,tkeo,phasic,1716.0,1731.0,15.0,1590.0,126.0,141.0,126.0,141.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins8,3,rms,phasic,1851.0,1896.0,45.0,1590.0,261.0,306.0,261.0,306.0,45.0,False,False,5,4,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins8,3,tkeo,phasic,1851.0,1896.0,45.0,1590.0,261.0,306.0,261.0,306.0,45.0,False,False,1,0,1,0,tonic,other_type_detected,False,True,False,False,True
ins8,4,rms,phasic,1902.0,1917.0,15.0,1590.0,312.0,327.0,312.0,327.0,15.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins8,4,tkeo,phasic,1902.0,1917.0,15.0,1590.0,312.0,327.0,312.0,327.0,15.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins8,5,rms,phasic,1923.0,1935.0,12.0,1590.0,333.0,345.0,333.0,345.0,12.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins8,5,tkeo,phasic,1923.0,1935.0,12.0,1590.0,333.0,345.0,333.0,345.0,12.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins8,6,rms,phasic,1938.0,1995.0,57.0,1590.0,348.0,405.0,348.0,405.0,57.0,False,False,6,5,1,0,phasic|tonic,same_type_detected,True,True,False,False,False
ins8,6,tkeo,phasic,1938.0,1995.0,57.0,1590.0,348.0,405.0,348.0,405.0,57.0,False,False,3,2,1,0,phasic|tonic,same_type_detected,True,True,False,False,False
ins8,7,rms,phasic,1998.0,2013.0,15.0,1590.0,408.0,423.0,408.0,423.0,15.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins8,7,tkeo,phasic,1998.0,2013.0,15.0,1590.0,408.0,423.0,408.0,423.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins8,8,rms,phasic,2016.0,2097.0,81.0,1590.0,426.0,507.0,426.0,507.0,81.0,False,False,13,9,0,4,any|phasic,same_type_detected,True,True,False,False,False
ins8,8,tkeo,phasic,2016.0,2097.0,81.0,1590.0,426.0,507.0,426.0,507.0,81.0,False,False,5,3,2,0,phasic|tonic,same_type_detected,True,True,False,False,False
ins8,9,rms,phasic,2127.0,2199.0,72.0,1590.0,537.0,609.0,537.0,609.0,72.0,False,False,8,6,1,1,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins8,9,tkeo,phasic,2127.0,2199.0,72.0,1590.0,537.0,609.0,537.0,609.0,72.0,False,False,6,4,1,1,any|phasic|tonic,same_type_detected,True,True,False,False,False
ins8,10,rms,phasic,2214.0,2226.0,12.0,1590.0,624.0,636.0,624.0,636.0,12.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins8,10,tkeo,phasic,2214.0,2226.0,12.0,1590.0,624.0,636.0,624.0,636.0,12.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins8,11,rms,phasic,2328.0,2343.0,15.0,1590.0,738.0,753.0,738.0,753.0,15.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins8,11,tkeo,phasic,2328.0,2343.0,15.0,1590.0,738.0,753.0,738.0,753.0,15.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins8,12,rms,phasic,2358.0,2370.0,12.0,1590.0,768.0,780.0,768.0,780.0,12.0,False,False,2,2,0,0,phasic,same_type_detected,True,True,False,False,False
ins8,12,tkeo,phasic,2358.0,2370.0,12.0,1590.0,768.0,780.0,768.0,780.0,12.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins8,13,rms,phasic,2397.0,2418.0,21.0,1590.0,807.0,828.0,807.0,828.0,21.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins8,13,tkeo,phasic,2397.0,2418.0,21.0,1590.0,807.0,828.0,807.0,828.0,21.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins8,14,rms,phasic,2421.0,2439.0,18.0,1590.0,831.0,849.0,831.0,849.0,18.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins8,14,tkeo,phasic,2421.0,2439.0,18.0,1590.0,831.0,849.0,831.0,849.0,18.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins8,15,rms,phasic,2442.0,2457.0,15.0,1590.0,852.0,867.0,852.0,867.0,15.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins8,15,tkeo,phasic,2442.0,2457.0,15.0,1590.0,852.0,867.0,852.0,867.0,15.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins8,16,rms,phasic,2487.0,2508.0,21.0,1590.0,897.0,918.0,897.0,918.0,21.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins8,16,tkeo,phasic,2487.0,2508.0,21.0,1590.0,897.0,918.0,897.0,918.0,21.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins8,17,rms,phasic,2556.0,2571.0,15.0,1590.0,966.0,981.0,966.0,981.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins8,17,tkeo,phasic,2556.0,2571.0,15.0,1590.0,966.0,981.0,966.0,981.0,15.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins8,18,rms,phasic,2577.0,2589.0,12.0,1590.0,987.0,999.0,987.0,999.0,12.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins8,18,tkeo,phasic,2577.0,2589.0,12.0,1590.0,987.0,999.0,987.0,999.0,12.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins8,19,rms,phasic,2613.0,2625.0,12.0,1590.0,1023.0,1035.0,1023.0,1035.0,12.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins8,19,tkeo,phasic,2613.0,2625.0,12.0,1590.0,1023.0,1035.0,1023.0,1035.0,12.0,False,False,1,0,0,1,any,only_ambiguous,False,True,False,True,False
ins8,20,rms,phasic,2679.0,2685.0,6.0,1590.0,1089.0,1095.0,1089.0,1095.0,6.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins8,20,tkeo,phasic,2679.0,2685.0,6.0,1590.0,1089.0,1095.0,1089.0,1095.0,6.0,False,False,1,1,0,0,phasic,same_type_detected,True,True,False,False,False
ins8,21,rms,phasic,2685.0,2694.0,9.0,1590.0,1095.0,1104.0,1095.0,1104.0,9.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
ins8,21,tkeo,phasic,2685.0,2694.0,9.0,1590.0,1095.0,1104.0,1095.0,1104.0,9.0,False,False,3,3,0,0,phasic,same_type_detected,True,True,False,False,False
ins8,22,rms,phasic,2694.0,2706.0,12.0,1590.0,1104.0,1116.0,1104.0,1116.0,12.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
ins8,22,tkeo,phasic,2694.0,2706.0,12.0,1590.0,1104.0,1116.0,1104.0,1116.0,12.0,False,False,2,1,0,1,any|phasic,same_type_detected,True,True,False,False,False
